gname,glong,glat,radius,vlsr,e_vlsr,line,e_line,line_unit,beam_area,line_freq,fwhm,e_fwhm,te,e_te,source,author,telescope,kdar,Rgal,near,far,tangent,vlsr_tangent,plx,dist_author,te_priority
G343.803+00.214,343.803,0.214077,91.5237,-12.3,0.3,8.200000000000001,0.24,mJy/beam,6893.719775719162,8000.0,22.6,0.9,,500.0,WISE Catalog,Anderson et al. (2015b),GBT,,6.99980717831371,1.2325555555555545,14.463561561561548,7.845279279279272,-115.72566050918309,,,0
G343.811+00.151,343.811,0.151077,78.3066,3.5,0.4,6.720000000000001,0.17200000000000001,mJy/beam,6893.719775719162,8000.0,33.0,1.0,,500.0,WISE Catalog,Anderson et al. (2015b),GBT,F,8.68272143449074,0.01,16.344411411411397,7.846083083083076,-115.13535820012072,,,0
G343.855-00.103,343.855,-0.102993,86.1441,-17.1,0.2,14.8,0.30400000000000005,mJy/beam,6893.719775719162,8000.0,21.0,0.5,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,6.577103260600846,1.66135135135135,14.004962962962951,7.838977977977971,-116.10831871100264,,,0
G343.912+00.116,343.912,0.116246,91.4085,5.3,0.2,14.56,0.22400000000000003,mJy/beam,6893.719775719162,8000.0,28.4,0.5,,500.0,WISE Catalog,Anderson et al. (2011),GBT,F,9.03741957766652,0.04394894894894892,16.592050050050037,7.847351351351344,-115.80800531319385,,,0
G343.914-00.646,343.914,-0.645275,229.353,-27.6,0.1,83.52066801941494,1.3985106221251256,mJy/beam,26571.3,8000.0,16.58,0.32,4718.4,107.6,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,5.825832398111698,2.478930930930929,13.21265065065064,7.844400400400394,-115.82221177298457,,,0
G344.103-00.671,344.103,-0.670458,140.244,-24.6,0.1,38.84,0.20400000000000001,mJy/beam,6893.719775719162,8000.0,17.6,0.1,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,5.998866363402426,2.2899279279279257,13.420318318318307,7.857577577577571,-116.12270479351385,,,0
G344.224-00.594,344.224,-0.593571,90.8767,-24.7,0.1,152.79986275847625,1.2834707170193123,mJy/beam,7057.25,8000.0,32.93,0.32,5667.3,63.9,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,5.964998576026252,2.311108108108106,13.35843143143142,7.863378378378372,-115.46960674077229,,,0
G344.366-00.262,344.366,-0.261532,256.397,-84.1,0.1,26.480000000000004,0.188,mJy/beam,6893.719775719162,8000.0,19.3,0.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,3.068181192336964,5.730280280280276,10.027845845845837,7.864189189189182,-114.70101471754312,,,0
G344.424+00.044,344.424,0.0446034,95.5167,-63.8,0.1,265.46026417229746,3.0776290830889232,mJy/beam,8344.44,8000.0,26.04,0.35,6202.8,97.4,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,3.8250419302914307,4.736225225225221,10.997513513513503,7.865051051051044,-114.82249844178173,,,0
G344.472-00.557,344.472,-0.556124,374.908,-20.6,0.1,31.8,0.18,mJy/beam,36712.117148800266,8000.0,19.8,0.1,,500.0,WISE Catalog,Anderson et al. (2017),GBT,,6.251265534170429,2.0019129129129114,13.725085085085073,7.869368368368361,-115.9103844868076,,,0
G344.583-00.035,344.583,-0.0346486,94.2143,-5.2,0.2,10.440000000000001,0.18000000000000002,mJy/beam,6893.719775719162,8000.0,19.6,0.4,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,7.7045451482690925,0.4736956956956953,15.249141141141129,7.879083083083076,-114.66250292395385,,,0
G344.989-00.269,344.989,-0.268897,14.5768,-28.8,0.3,4.36,0.18000000000000002,mJy/beam,6893.719775719162,8000.0,16.3,0.8,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,5.620062029617957,2.69858258258258,13.087046046046035,7.887109109109102,-113.68717740119936,,,0
G344.989-00.277,344.989,-0.276935,27.1809,-28.8,0.3,4.36,0.18000000000000002,mJy/beam,6893.719775719162,8000.0,16.3,0.8,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,5.610703595568145,2.6899339339339314,13.081603603603591,7.885630630630624,-115.27511192355381,,,0
G344.993-00.265,344.993,-0.264431,41.0924,-28.8,0.3,4.36,0.18000000000000002,mJy/beam,6893.719775719162,8000.0,16.3,0.8,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,5.599417023885455,2.694647647647645,13.065183183183173,7.889868868868862,-114.62761159041253,,,0
G345.094-00.779,345.094,-0.778863,670.491,-18.0,2.5,603.2,20.8,mJy/beam,65265.98604231159,8000.0,14.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,,6.437398153599723,1.8198338338338322,13.978155155155143,7.891702702702696,-113.07425275938317,,,0
G345.095+00.136,345.095,0.136413,95.0284,-4.9,0.3,7.88,0.164,mJy/beam,6893.719775719162,8000.0,29.5,0.8,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,7.698107659916783,0.4999549549549545,15.304596596596586,7.889455455455448,-114.456612340871,,,0
G345.202+01.027,345.202,1.02796,178.581,-7.5,0.1,548.2860582503878,5.515956320426436,mJy/beam,7152.92,8000.0,26.52,0.31,6718.8,90.3,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,7.391993877933648,0.8102912912912906,14.993796796796783,7.898054054054047,-113.50603432081881,,,0
G345.235+01.408,345.235,1.40806,1371.77,-13.34,0.56,207.90199457181816,10.207437222945687,mJy/beam,41770.0,8000.0,21.85,1.28,6165.0,315.0,Balser+2015,"Quireza et al. (2006a), Balser et al. (2015)",NRAO 140 Foot,,6.656191146775378,1.5667807807807792,14.20183183183182,7.900259259259252,-114.21393742035201,,,0
G345.284+01.463,345.284,1.46312,132.232,-13.39,0.1,544.8526542406026,3.3323248665973892,mJy/beam,41770.0,8000.0,24.14,0.17,7677.0,576.0,Balser+2015,"Quireza et al. (2006a), Balser et al. (2015)",NRAO 140 Foot,,6.703978618449218,1.5296996996996983,14.263366366366355,7.9028488488488415,-113.94719296464623,,,0
G345.324+01.022,345.324,1.02266,132.232,-14.3,0.1,1069.4684000000002,7.114800000000002,mJy/beam,36712.117148800266,8000.0,22.6,0.2,,500.0,WISE Catalog,Quireza et al. (2006),NRAO 140',,6.709153594109844,1.5378078078078063,14.288977977977966,7.89902702702702,-112.80496194800091,,,0
G345.338+01.442,345.338,1.44292,132.232,-8.6,0.3,123.77702748228981,3.609633252631011,mJy/beam,7514.44,8000.0,22.1,0.74,5192.6,202.8,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,7.294378782705217,0.9018018018018011,14.944507507507495,7.906837837837831,-113.10669208092722,,,0
G345.350-00.905,345.35,-0.904107,34.5922,-22.8,0.4,105.83781487896802,4.334709531431546,mJy/beam,7071.07,8000.0,21.19,1.0,4440.2,245.0,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,5.970800063975151,2.2654144144144124,13.504150150150139,7.899033033033026,-113.77418571773461,,,0
G345.391+01.398,345.391,1.39886,144.023,-13.7,0.1,443.04212210548565,5.056645319362326,mJy/beam,7514.44,8000.0,25.75,0.34,5955.0,90.8,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,6.7465664435451735,1.4908868868868856,14.338619619619607,7.906035035035029,-113.45793037427066,,,0
G345.410-00.953,345.41,-0.952316,326.585,-23.09,0.1,2909.1546856433797,9.505895145767289,mJy/beam,41770.0,8000.0,26.26,0.11,6264.0,45.0,Balser+2015,"Quireza et al. (2006a), Balser et al. (2015)",NRAO 140 Foot,N,5.866449625482499,2.3773243243243223,13.407132132132121,7.907750750750744,-113.5454355612968,,,0
G345.432+00.207,345.432,0.207566,69.786,-7.6,0.2,52.95474772650918,0.8393403818322782,mJy/beam,7214.79,8000.0,31.39,0.57,7949.8,167.2,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,7.382046208206395,0.7916276276276268,14.9965135135135,7.907583583583577,-113.47714000461762,,,0
G345.486+00.315,345.486,0.315589,40.8902,-24.5,0.1,233.0048823598309,1.5911362062149974,mJy/beam,7170.0,8000.0,32.26,0.25,7125.1,65.2,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,5.837146759965882,2.441311311311309,13.369777777777767,7.908207207207201,-113.62970305608957,,,0
G345.486+00.399,345.486,0.399978,168.282,-24.6,0.6,39.41244471926558,2.755907788640375,mJy/beam,7170.0,8000.0,17.17,1.38,5004.5,470.5,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,5.8331166626220785,2.4375165165165145,13.372476476476464,7.906647647647641,-113.88684402389825,,,0
G345.491+00.354,345.491,0.35453,53.2199,-19.8,0.1,105.50226826792913,1.483895912302394,mJy/beam,7170.0,8000.0,21.39,0.35,6123.9,117.1,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,6.236010996620967,1.9963283283283266,13.781943943943933,7.906751751751745,-113.71246035553439,,,0
G345.529-00.049,345.529,-0.0482857,47.3378,-0.5,2.2,75.57602764179717,12.913319071325695,mJy/beam,7082.48,8000.0,26.7,5.28,4581.0,1050.7,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,8.252452533619905,0.01,15.932444444444432,7.912414414414408,-113.97573572062704,,,0
G345.586-00.040,345.586,-0.0393694,142.372,-5.7,0.4,110.11348295133499,2.6083121740792747,mJy/beam,7082.48,8000.0,35.08,0.96,5694.1,179.7,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,7.529786943420274,0.6272852852852848,15.178408408408396,7.908889889889884,-112.69022572896628,,,0
G345.651+00.015,345.651,0.0153774,98.2453,-9.9,0.1,306.04394939543715,2.52035167626824,mJy/beam,7082.48,8000.0,32.94,0.31,6904.0,76.4,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,7.066541017561391,1.1284154154154145,14.679165165165152,7.9131621621621555,-114.2956887052507,,,0
G345.711+00.159,345.711,0.159885,119.439,-77.9,0.2,14.4,0.192,mJy/beam,6893.719775719162,8000.0,22.2,0.4,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,3.0328503270538194,5.617585585585581,10.200936936936928,7.912513513513507,-113.07826174431989,,,0
G345.810+00.046,345.81,0.0467468,74.6072,-10.0,2.5,145.6,20.8,mJy/beam,65265.98604231159,8000.0,20.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,,7.0868049391494194,1.1077387387387378,14.689057057057045,7.920942942942936,-112.8157002633551,,,0
G345.864-01.103,345.864,-1.10268,53.6235,-22.0,1.0,2.460176393921193,0.5174540754741992,mJy/beam,1792.27,8000.0,9.98,2.45,7724.2,2232.7,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,6.105695139704495,2.13962162162162,13.689357357357345,7.922081081081074,-113.0838115072775,,,0
G345.895-01.108,345.895,-1.1078,77.0162,-21.5,1.5,3.804998562179827,0.6087997699487723,mJy/beam,8688.83,8000.0,18.6,3.52,5959.1,1301.6,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,5.888116209573255,2.2845355355355332,13.478462462462451,7.9220980980980915,-112.24739681912746,,,0
G346.095-00.361,346.095,-0.360356,63.7218,-28.3,0.3,6.08,0.188,mJy/beam,6893.719775719162,8000.0,20.8,0.8,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,5.480922008630682,2.7950820820820796,13.036744744744734,7.926328328328322,-112.2897580343299,,,0
G346.107-00.010,346.107,-0.00997222,148.751,-11.0,2.5,124.80000000000001,20.8,mJy/beam,65265.98604231159,8000.0,32.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,,6.916233246025419,1.2856416416416407,14.555054054054043,7.92906706706706,-111.38170255202091,,,0
G346.109-00.372,346.109,-0.371253,39.1766,-28.3,0.3,6.08,0.188,mJy/beam,6893.719775719162,8000.0,20.8,0.8,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,5.46010779734863,2.8200060060060035,13.030383383383372,7.926072072072065,-112.14211525598719,,,0
G346.153+00.040,346.153,0.0406058,61.3758,-81.2,0.1,25.080000000000002,0.256,mJy/beam,6893.719775719162,8000.0,15.8,0.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,2.8477163108647368,5.860595595595591,10.015333333333325,7.9342382382382315,-112.64782633947188,,,0
G346.206-00.136,346.206,-0.135081,363.97,-108.0,2.5,176.8,20.8,mJy/beam,65265.98604231159,8000.0,16.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,,2.0640185966525015,7.207078078078071,8.65667867867867,7.933675675675669,-112.28354455209433,,,0
G346.269+00.126,346.269,0.126233,103.871,-32.2,0.5,6.640000000000001,0.41200000000000003,mJy/beam,6893.719775719162,8000.0,17.3,1.4,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,5.18799790102969,3.125888888888886,12.73607207207206,7.933843843843837,-112.410910072735,,,0
G346.521+00.086,346.521,0.086582,59.1454,5.2,0.1,77.55048842448079,0.6557928756682724,mJy/beam,9189.6,8000.0,35.26,0.34,6750.7,76.4,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,9.141824219905425,,16.88448248248247,7.942472472472465,-112.00284353472043,,,0
G346.529-00.013,346.529,-0.0126986,79.202,0.6,0.1,11.520000000000001,0.148,mJy/beam,6893.719775719162,8000.0,21.0,0.3,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,8.37771039866467,0.01,16.11025425425424,7.947625625625618,-110.85759116926734,,,0
G346.873+00.330,346.873,0.330212,79.8516,4.1,0.2,13.92,0.21200000000000002,mJy/beam,6893.719775719162,8000.0,26.9,0.5,,500.0,WISE Catalog,Anderson et al. (2011),GBT,F,8.916074744058811,0.06378378378378374,16.700676676676665,7.950595595595589,-109.9754424645735,,,0
G347.236+00.013,347.236,0.0132308,94.6406,-75.7,0.1,16.36,0.18000000000000002,mJy/beam,6893.719775719162,8000.0,21.4,0.3,,500.0,WISE Catalog,Anderson et al. (2015b),GBT,,2.807245295649352,5.810636636636631,10.124936936936928,7.971591591591585,-109.9954705434734,,,0
G347.495+00.171,347.495,0.171772,727.878,-96.0,2.5,1144.0,20.8,mJy/beam,65265.98604231159,8000.0,27.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,,2.0950970351838993,6.828666666666661,9.107762762762755,7.9717377377377305,-109.50093960117029,,,0
G347.590+00.217,347.59,0.217847,105.467,-96.0,2.5,1144.0,20.8,mJy/beam,65265.98604231159,8000.0,27.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,,2.078635194024894,6.812904904904899,9.131736736736729,7.974234234234228,-109.06185416700424,,,0
G347.620+00.146,347.62,0.146831,116.139,-96.0,2.5,1144.0,20.8,mJy/beam,65265.98604231159,8000.0,27.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,,2.060685400817363,6.850168168168162,9.079734734734727,7.976957957957951,-108.78511379308722,,,0
G347.770+00.144,347.77,0.144898,122.115,-88.7,0.1,20.400000000000002,0.144,mJy/beam,6893.719775719162,8000.0,24.5,0.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,2.2519022905925485,6.536060060060055,9.428796796796789,7.97564664664664,-107.79484648848164,,,0
G347.862+00.004,347.862,0.004235,89.852,-31.8,0.4,37.247947757701766,1.0951533357820007,mJy/beam,7002.92,8000.0,26.74,0.91,6496.6,256.8,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,4.927765846126587,3.3987277277277244,12.566705705705695,7.984272272272265,-107.6912117373359,,,0
G347.891+00.042,347.891,0.0422812,42.6454,-31.0,2.5,224.64000000000001,20.8,mJy/beam,65265.98604231159,8000.0,32.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,,4.9720734176313055,3.3214084084084052,12.677153153153142,7.984447447447441,-108.11718173254046,,,0
G347.908+00.051,347.908,0.0519273,42.6454,-31.7,0.1,96.77771503067828,0.8716436936583737,mJy/beam,7002.92,8000.0,28.62,0.3,6113.4,74.1,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,4.951725146892906,3.3354074074074043,12.646239239239229,7.988007007007,-107.40867736177731,,,0
G347.921-00.763,347.921,-0.762734,69.0675,7.8,1.1,8.373636937868165,0.4717541936827136,mJy/beam,1147.84,8000.0,38.78,2.55,8278.0,626.1,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,9.676836085290477,,17.523419419419408,7.990087087087081,-108.02606821793422,,,0
G347.966-00.433,347.966,-0.432431,33.6222,-96.63,0.19,273.4611016841394,5.85787634443962,mJy/beam,41770.0,8000.0,17.84,0.63,5337.0,180.0,Balser+2015,"Quireza et al. (2006a), Balser et al. (2015)",NRAO 140 Foot,,,,,,,,,0
G348.000-00.496,348.0,-0.495769,345.413,-95.5,0.2,81.8909072037853,1.5786843734760112,mJy/beam,6991.55,8000.0,23.03,0.51,5136.6,133.1,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,1.99703860667495,6.909105105105099,9.059948948948941,7.988783783783777,-107.36192925600756,,,0
G348.060+00.247,348.06,0.247456,90.7196,0.7,0.2,13.880000000000003,0.2,mJy/beam,6893.719775719162,8000.0,22.4,0.4,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,8.356807005537181,0.01,16.183505505505494,7.99375775775775,-107.39645919441031,,,0
G348.249-00.971,348.249,-0.970309,289.648,-17.85,0.1,909.1634549193445,5.051102955684463,mJy/beam,41770.0,8000.0,28.17,0.18,5949.0,90.0,Balser+2015,"Quireza et al. (2006a), Balser et al. (2015)",NRAO 140 Foot,N,6.087809648496098,2.1436156156156136,13.830405405405394,7.9969719719719645,-107.09009671713088,,,0
G348.261+00.485,348.261,0.485234,500.051,-12.0,2.5,457.6,20.8,mJy/beam,65265.98604231159,8000.0,21.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,,6.623112036110769,1.590264264264263,14.419798798798787,7.992543543543536,-107.12626293497773,,,0
G348.533-00.973,348.533,-0.972001,57.6,-12.1,0.1,54.68,0.27999999999999997,mJy/beam,6893.719775719162,8000.0,24.4,0.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,N,6.590969066968415,1.6216486486486472,14.398640640640629,8.001381381381375,-106.45897794419388,,,0
G348.557-00.985,348.557,-0.985,42.5,-10.5,0.1,44.52,0.30000000000000004,mJy/beam,6893.719775719162,8000.0,21.2,0.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,6.800327358079296,1.3930350350350338,14.600466466466454,8.003218218218212,-106.08048454475168,,,0
G348.695-01.028,348.695,-1.02773,27.316,-13.1,0.3,147.21145169585745,2.299537320772111,mJy/beam,1563.21,8000.0,43.73,0.79,7190.4,150.4,SHRDS Full Catalog,Wenger et al. (2021),ATCA,N,,,,,,0.296,BeSSeL Survey unpublished,0
G348.710-01.044,348.71,-1.04377,388.021,-12.0,0.1,2856.6442611665766,12.206832142904119,mJy/beam,41770.0,8000.0,24.62,0.17,6435.0,81.0,Balser+2015,"Quireza et al. (2006a), Balser et al. (2015)",NRAO 140 Foot,,6.71573650224718,1.4845235235235221,14.512298298298285,8.008111111111104,-105.8901781822009,0.296,BeSSeL Survey unpublished,0
G348.892-00.179,348.892,-0.178508,28.1366,11.2,0.3,24.79718482224459,0.6610979957457356,mJy/beam,1109.19,8000.0,25.68,0.79,8426.6,299.0,SHRDS Full Catalog,Wenger et al. (2021),ATCA,F,10.839823642361367,,18.73753653653652,8.012989989989983,-105.15532140027265,,,0
G349.090+00.071,349.09,0.0715675,94.3782,-74.0,2.5,249.60000000000002,20.8,mJy/beam,65265.98604231159,8000.0,18.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,,2.4390026646166025,6.118288288288283,9.911926926926919,8.023205205205198,-104.62263196844425,,,0
G349.109+00.118,349.109,0.118719,108.793,-74.0,2.5,249.60000000000002,20.8,mJy/beam,65265.98604231159,8000.0,18.0,1.5,,500.0,WISE Catalog,Caswell & Haynes (1987),Parkes,,2.4480247175877303,6.119324324324319,9.921752752752743,8.017592592592585,-104.03301646770109,,,0
G349.217+00.138,349.217,0.138873,91.9171,-65.7,0.1,38.400000000000006,0.34,mJy/beam,6893.719775719162,8000.0,19.6,0.2,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,2.7507980461152224,5.730332332332328,10.31310010010009,8.023432432432426,-104.1253440011003,,,0
G349.328+00.020,349.328,0.0206308,83.6198,13.6,0.2,15.64,0.18000000000000002,mJy/beam,6893.719775719162,8000.0,26.9,0.4,7265.16,500.0,WISE Catalog,Anderson et al. (2015b),GBT,F,12.373663287377887,,20.29179679679678,8.025861861861854,-103.46169021787101,,,0
G349.407+00.188,349.407,0.188379,50.8061,4.9,0.4,6.36,0.18400000000000002,mJy/beam,6893.719775719162,8000.0,28.6,0.9,,500.0,WISE Catalog,Anderson et al. (2015b),GBT,F,9.297477040461164,0.01,17.218953953953942,8.02835735735735,-103.50952570713335,,,0
G349.578-00.682,349.578,-0.6818,80.0001,-19.4,0.3,7.96,0.21200000000000002,mJy/beam,6893.719775719162,8000.0,25.3,0.8,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,5.6601614712951775,2.5770150150150126,13.472552552552541,8.031540540540533,-102.64980982985033,,,0
G349.776+00.116,349.776,0.116485,101.9,-61.8,0.1,14.719999999999999,0.18000000000000002,mJy/beam,6893.719775719162,8000.0,19.9,0.3,,500.0,WISE Catalog,Anderson et al. (2015b),GBT,,2.74899000866986,5.671333333333328,10.390510510510502,8.03629729729729,-102.27288595432294,,,0
G350.001+00.429,350.001,0.429588,39.9463,-33.5,0.2,26.560000000000002,0.30400000000000005,mJy/beam,6893.719775719162,8000.0,27.1,0.4,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,4.3520748902435065,3.931465465465462,12.157666666666657,8.048540540540534,-101.53200365494736,,,0
G350.015+00.433,350.015,0.433697,39.9463,-33.5,0.2,26.560000000000002,0.30400000000000005,mJy/beam,6893.719775719162,8000.0,27.1,0.4,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,4.367300094050637,3.890538538538535,12.145675675675665,8.04681681681681,-100.72531155530751,,,0
G350.092+00.087,350.092,0.08715,39.6,-70.1,0.1,618.6796,5.513200000000001,mJy/beam,36712.117148800266,8000.0,25.6,0.5,,500.0,WISE Catalog,Quireza et al. (2006),NRAO 140',,2.320880403490599,6.205501501501496,9.897213213213204,8.048051051051043,-100.45124467956788,,,0
G350.105+00.081,350.105,0.0814338,39.6,-70.2,0.1,446.41312737016625,3.938264998703542,mJy/beam,6960.08,8000.0,26.95,0.27,5725.9,67.6,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,2.316642198220087,6.2099549549549495,9.882664664664656,8.044683683683676,-100.64358089391193,,,0
G350.127+00.069,350.127,0.0694654,62.3948,-70.1,0.1,618.6796,5.513200000000001,mJy/beam,36712.117148800266,8000.0,25.6,0.5,,500.0,WISE Catalog,Quireza et al. (2006),NRAO 140',,2.3053704823447005,6.213960960960955,9.894165165165157,8.049850850850843,-100.4367878541093,,,0
G350.174+00.015,350.174,0.0151612,32.4,-68.9,0.1,47.6,0.20400000000000001,mJy/beam,6893.719775719162,8000.0,22.6,0.1,,500.0,WISE Catalog,Anderson et al. (2011),GBT,,2.3652493143048705,6.150618618618613,9.959585585585577,8.050783783783777,-100.81042531067564,,,0
G350.180+00.014,350.18,0.014268,20.2496,-66.4,0.8,60.053460914877874,3.8131592941144308,mJy/beam,6960.08,8000.0,26.12,1.93,5146.1,440.5,SHRDS Full Catalog,Wenger et al. (2021),ATCA,,2.4783042950726033,5.989666666666661,10.096480480480471,8.042753753753747,-101.42884845082855,,,0
